"Story","Title","Result","Date","Stability","Duration (s)"
"Buscar cuentas por email","Busqueda de cuenta exitosa","SUCCESS","2023-04-27T13:28:41.86-05:00[America/Bogota]","0.0","1.54"
"Buscar cuentas por email","Busqueda de cuentas fallida","SUCCESS","2023-04-27T13:28:43.434-05:00[America/Bogota]","0.0","2.24"
