"Story","Title","Result","Date","Stability","Duration (s)"
"Buscar administrador por email","Busqueda de administrador exitosa","SUCCESS","2023-04-27T13:28:35.426-05:00[America/Bogota]","0.0","0.8"
"Buscar administrador por email","Busqueda de admin fallida","SUCCESS","2023-04-27T13:28:36.268-05:00[America/Bogota]","0.0","2.29"
