"Story","Title","Result","Date","Stability","Duration (s)"
"Buscar aprendices por email","Busqueda de aprendiz exitosa","SUCCESS","2023-04-27T13:28:38.69-05:00[America/Bogota]","0.0","0.73"
"Buscar aprendices por email","Busqueda de aprendiz fallida","SUCCESS","2023-04-27T13:28:39.459-05:00[America/Bogota]","0.0","2.25"
